University of California - Berkeley,104B,The History of Journalism,MEDIAST,MEDIAST,,,,http://www.koofers.com/university-of-california-berkeley/ms/104b-p-the-history-of-journalism/,,,,,,
University of California - Berkeley,41,Marine Mammals,INTEGBI,INTEGBI,,,,http://www.koofers.com/university-of-california-berkeley/inte/41-p-marine-mammals/,,,,,,
University of California - Berkeley,120,The Novel in Scandinavian,SCANDIN,SCANDIN,,,,http://www.koofers.com/university-of-california-berkeley/scan/120-p-the-novel-in-scandinavian/,,,,,,
University of California - Berkeley,C12,Introduction to Environmental Studies,ESPM,ESPM,,,,http://www.koofers.com/university-of-california-berkeley/espm/c12-p-introduction-to-environmental-stud/,,,,,,
University of California - Berkeley,110,Medieval Literature,ENGLISH,ENGLISH,,,,http://www.koofers.com/university-of-california-berkeley/engl/110-p-medieval-literature/,,,,,,
University of California - Berkeley,190AC,SEMINAR ADV TOPICS,ASAMST,ASAMST,,,,http://www.koofers.com/university-of-california-berkeley/asam/190ac-seminar-adv-topics/,,,,,,
University of California - Berkeley,001BY,ELEM CHINESE DIALEC,CHINESE,CHINESE,,,,http://www.koofers.com/university-of-california-berkeley/chin/001by-elem-chinese-dialec/,,,,,,
University of California - Berkeley,10Ax,Intermediate Chinese for Mandarin Speakers,CHINESE,CHINESE,,,,http://www.koofers.com/university-of-california-berkeley/chin/10ax-p-intermediate-chinese-for-mandarin/,,,,,,
University of California - Berkeley,5A,African American Life and Culture in the United Sta...,AFRICAM,AFRICAM,,,,http://www.koofers.com/university-of-california-berkeley/afam/5a-p-african-american-life-and-culture-i/,,,,,,
University of California - Berkeley,151,SCHOOL CURRICULUM,MATH,MATH,,,,http://www.koofers.com/university-of-california-berkeley/math/151-school-curriculum/,,,,,,
University of California - Berkeley,100,COMP ETH LIT,ETH STD,ETH STD,,,,http://www.koofers.com/university-of-california-berkeley/eths/100-comp-eth-lit/,,,,,,
University of California - Berkeley,136C,Multimedia Authoring Part 1,ANTHRO,ANTHRO,,,,http://www.koofers.com/university-of-california-berkeley/anth/136c-multimedia-authoring-part-1/,,,,,,
University of California - Berkeley,132,American Novel,ENGLISH,ENGLISH,,,,http://www.koofers.com/university-of-california-berkeley/engl/132-p-american-novel/,,,,,,
University of California - Berkeley,40AC,Experiencing Education: Diversity and (In)Equality...,EDUC,EDUC,,,,http://www.koofers.com/university-of-california-berkeley/educ/40ac-experiencing-education-diversity-a/,,,,,,
