Georgetown University,555,State Bldg/Politics:Eurasia,REES,REES,,,,http://www.koofers.com/georgetown-university/rees/555-state-bldg-politics-eurasia/,,,,,,
Georgetown University,621,Project Risk & Change Mgmt,MPTM,MPTM,,,,http://www.koofers.com/georgetown-university/mptm/621-project-risk-change-mgmt/,,,,,,
Georgetown University,410,Law/Disordr Fr Soclsm-Post Soc,REES,REES,,,,http://www.koofers.com/georgetown-university/rees/410-law-disordr-fr-soclsm-post-soc/,,,,,,
Georgetown University,682,Intl Political Economy,PPOL,PPOL,,,,http://www.koofers.com/georgetown-university/ppol/682-intl-political-economy/,,,,,,
Georgetown University,255,American Economy,ECON,ECON,,,,http://www.koofers.com/georgetown-university/econ/255-american-economy/,,,,,,
Georgetown University,101,Black Movements Dance Theatre,ARTD,ARTD,,,,http://www.koofers.com/georgetown-university/artd/101-gu-dance-company/,,,,,,
Georgetown University,361,Legal Chinese,CHIN,CHIN,,,,http://www.koofers.com/georgetown-university/chin/361-legal-chinese/,,,,,,
Georgetown University,471,"Unemploymnt, Search & Matching",ECON,ECON,,,,http://www.koofers.com/georgetown-university/econ/471-unemploymnt-search-matching/,,,,,,
Georgetown University,727,Distress Prop/Real Est Wrkout,MPRE,MPRE,,,,http://www.koofers.com/georgetown-university/mpre/727-distress-prop-real-est-wrkout/,,,,,,
Georgetown University,516,Electronic Correlations,PHYS,PHYS,,,,http://www.koofers.com/georgetown-university/phys/516-electronic-correlations/,,,,,,
Georgetown University,331,Politics of Natural Resources,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/331-politics-of-natural-resources/,,,,,,
Georgetown University,70,Theologies of Social Justice,THEO,THEO,,,,http://www.koofers.com/georgetown-university/theo/070-theologies-of-social-justice/,,,,,,
Georgetown University,709,Business Reporting,MPJO,MPJO,,,,http://www.koofers.com/georgetown-university/mpjo/709-business-reporting/,,,,,,
Georgetown University,519,Comparative Policy Process,PPOL,PPOL,,,,http://www.koofers.com/georgetown-university/ppol/519-comparative-policy-process/,,,,,,
Georgetown University,425,Rhetorical Disc & Demo Theory,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/425-rhetorical-disc-demo-theory/,,,,,,
Georgetown University,355,Software Engineering,COSC,COSC,,,,http://www.koofers.com/georgetown-university/cosc/355-software-engineering/,,,,,,
Georgetown University,211,Third Level Russian I,RUSS,RUSS,,,,http://www.koofers.com/georgetown-university/russ/211-third-level-russian-i/,,,,,,
Georgetown University,10,Yoga,LRED,LRED,,,,http://www.koofers.com/georgetown-university/lred/010-yoga/,,,,,,
Georgetown University,395,Seminar: Vienna Around 1900,GERM,GERM,,,,http://www.koofers.com/georgetown-university/germ/395-seminar-vienna-around-1900/,,,,,,
Georgetown University,202,Career Skills,ENFL,ENFL,,,,http://www.koofers.com/georgetown-university/enfl/202-career-skills/,,,,,,
Georgetown University,836,How Leaders Develop,EMPL,EMPL,,,,http://www.koofers.com/georgetown-university/empl/836-power-influence-mng-power-of-r/,,,,,,
Georgetown University,540,Moleculr Basis of Carcinogenes,RASC,RASC,,,,http://www.koofers.com/georgetown-university/rasc/540-moleculr-basis-of-carcinogenes/,,,,,,
Georgetown University,366,Marine Biology,BIOL,BIOL,,,,http://www.koofers.com/georgetown-university/biol/366-marine-biology/,,,,,,
Georgetown University,771,Statistical Methodology,CCTP,CCTP,,,,http://www.koofers.com/georgetown-university/cctp/771-statistical-methodology/,,,,,,
Georgetown University,542,Internatl Trade,ECON,ECON,,,,http://www.koofers.com/georgetown-university/econ/542-internatl-trade/,,,,,,
Georgetown University,551,Italy & Idea of Europe,ITAL,ITAL,,,,http://www.koofers.com/georgetown-university/ital/551-italy-idea-of-europe/,,,,,,
Georgetown University,390,"Business, Accounting & Finance",ACCT,ACCT,,,,http://www.koofers.com/georgetown-university/acct/390-business-accounting-finance/,,,,,,
Georgetown University,611,Pharmacology I - Basic Princ,PHAR,PHAR,,,,http://www.koofers.com/georgetown-university/phar/611-pharmacology-i-basic-princ/,,,,,,
Georgetown University,241,Public Policy Internship & Sem,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/241-public-policy-internship-sem/,,,,,,
Georgetown University,43,Gateway: Postcolonial Th & Lit,FREN,FREN,,,,http://www.koofers.com/georgetown-university/fren/043-knights-of-old-harry-potter/,,,,,,
Georgetown University,319,Religious Dynamics in Africa,HIST,HIST,,,,http://www.koofers.com/georgetown-university/hist/319-religious-dynamics-in-africa/,,,,,,
Georgetown University,410,Medieval Cathedral,ARTH,ARTH,,,,http://www.koofers.com/georgetown-university/arth/410-medieval-cathedral/,,,,,,
Georgetown University,704,Gender/Sexuality/The Body,CCTP,CCTP,,,,http://www.koofers.com/georgetown-university/cctp/704-gender-sexuality-the-body/,,,,,,
Georgetown University,503,Systems & Cognitive Neurosci,NSCI,NSCI,,,,http://www.koofers.com/georgetown-university/nsci/503-systems-cognitive-neurosci/,,,,,,
Georgetown University,306,Race: Lit and Theory,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/306-race-lit-and-theory/,,,,,,
Georgetown University,8,Ecology & the Environment,BIOL,BIOL,,,,http://www.koofers.com/georgetown-university/biol/008-ecology-the-environment/,,,,,,
Georgetown University,686,International Economics,PPOL,PPOL,,,,http://www.koofers.com/georgetown-university/ppol/686-international-economics/,,,,,,
Georgetown University,509,Intro to Biotech Industry,BCHB,BCHB,,,,http://www.koofers.com/georgetown-university/bchb/509-intro-to-biotech-industry/,,,,,,
Georgetown University,361,Adventures in Mod Theory & Lit,FREN,FREN,,,,http://www.koofers.com/georgetown-university/fren/361-adventures-in-mod-theory-lit/,,,,,,
Georgetown University,337,"GU/Oxford, St Edmund's",SABR,SABR,,,,http://www.koofers.com/georgetown-university/sabr/337-gu-oxford-st-edmunds/,,,,,,
Georgetown University,201,Intro to Cognitive Science,ICOS,ICOS,,,,http://www.koofers.com/georgetown-university/icos/201-intro-to-cognitive-science/,,,,,,
Georgetown University,141,App Anth:Tools/Persp Cont Prac,ANTH,ANTH,,,,http://www.koofers.com/georgetown-university/anth/141-app-anth-tools-persp-cont-prac/,,,,,,
Georgetown University,222,Asian Am. & the Public Sphere,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/222-asian-am-the-public-sphere/,,,,,,
Georgetown University,612,Federalsm/Intergovt Relations,PPOL,PPOL,,,,http://www.koofers.com/georgetown-university/ppol/612-federalsm-intergovt-relations/,,,,,,
Georgetown University,432,Technology & Intelligence,STIA,STIA,,,,http://www.koofers.com/georgetown-university/stia/432-technology-intelligence/,,,,,,
Georgetown University,239,New Testament Greek,CLSG,CLSG,,,,http://www.koofers.com/georgetown-university/clsg/239-new-testament-greek/,,,,,,
Georgetown University,902,Health Physics Internship III,RASC,RASC,,,,http://www.koofers.com/georgetown-university/rasc/902-health-physics-internship-iii/,,,,,,
Georgetown University,602,Adv Prin Nurs Anesthesia Prc I,NURS,NURS,,,,http://www.koofers.com/georgetown-university/nurs/602-adv-prin-nurs-anesthesia-prc-i/,,,,,,
Georgetown University,464,Short Stories Fr the Maghreb,ARAB,ARAB,,,,http://www.koofers.com/georgetown-university/arab/464-short-stories-fr-the-maghreb/,,,,,,
Georgetown University,120,Intro to Roman Archaeology,CLSS,CLSS,,,,http://www.koofers.com/georgetown-university/clss/120-intro-to-roman-archaeology/,,,,,,
Georgetown University,301,International Affairs Tutorial,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/301-international-affairs-tutorial/,,,,,,
Georgetown University,126,Sufism and Comp Mysticism,THEO,THEO,,,,http://www.koofers.com/georgetown-university/theo/126-sufism-and-comp-mysticism/,,,,,,
Georgetown University,466,Turkey in World Cinema,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/466-turkey-in-world-cinema/,,,,,,
Georgetown University,644,Hosptls & Physicns: Hlth Sply,PPOL,PPOL,,,,http://www.koofers.com/georgetown-university/ppol/644-hosptls-physicns-hlth-sply/,,,,,,
Georgetown University,902,Tutorial:Tumor Biol Research,TBIO,TBIO,,,,http://www.koofers.com/georgetown-university/tbio/902-tutorial-tumor-biol-research/,,,,,,
Georgetown University,553,Investment Analysis,FINC,FINC,,,,http://www.koofers.com/georgetown-university/finc/553-investment-analysis/,,,,,,
Georgetown University,378,Path to Future:US in 21st C,LSHV,LSHV,,,,http://www.koofers.com/georgetown-university/lshv/378-path-to-future-us-in-21st-c/,,,,,,
Georgetown University,172,Personal Identity and Self,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/172-personal-identity-and-self/,,,,,,
Georgetown University,804,Organizational Behavior,EMBA,EMBA,,,,http://www.koofers.com/georgetown-university/emba/804-organizational-behavior/,,,,,,
Georgetown University,552,Corporate Financial Reporting,ACCT,ACCT,,,,http://www.koofers.com/georgetown-university/acct/552-financial-statement-analysis/,,,,,,
Georgetown University,595,Aestheticism & Decadence,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/595-aestheticism-decadence/,,,,,,
Georgetown University,404,Italian Novel in the 20th Cen,ITAL,ITAL,,,,http://www.koofers.com/georgetown-university/ital/404-italian-novel-in-the-20th-cen/,,,,,,
Georgetown University,662,Labor Economics II,ECON,ECON,,,,http://www.koofers.com/georgetown-university/econ/662-labor-economics-ii/,,,,,,
Georgetown University,250,Recording Arts I,MUSC,MUSC,,,,http://www.koofers.com/georgetown-university/musc/250-recording-arts-i/,,,,,,
Georgetown University,90,Nutrition and Health,HEST,HEST,,,,http://www.koofers.com/georgetown-university/hest/090-nutrition-and-health/,,,,,,
Georgetown University,356,Advanced Painting Studio,ARTS,ARTS,,,,http://www.koofers.com/georgetown-university/arts/356-advanced-painting-studio/,,,,,,
Georgetown University,456,Arts of Russia,ARTH,ARTH,,,,http://www.koofers.com/georgetown-university/arth/456-arts-of-russia/,,,,,,
Georgetown University,719,Film Theory,CCTP,CCTP,,,,http://www.koofers.com/georgetown-university/cctp/719-film-theory/,,,,,,
Georgetown University,512,Congress & US Natl Sec Policy,SEST,SEST,,,,http://www.koofers.com/georgetown-university/sest/512-congress-us-natl-sec-policy/,,,,,,
Georgetown University,326,"Drugs, the Brain & Behavior II",ICOS,ICOS,,,,http://www.koofers.com/georgetown-university/icos/326-disorders-diseases-of-brain-ii/,,,,,,
Georgetown University,335,Film-Making for Writers,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/335-film-making-for-writers/,,,,,,
Georgetown University,200,Communicating for Bus Leadshp,MGMT,MGMT,,,,http://www.koofers.com/georgetown-university/mgmt/200-managerial-communications/,,,,,,
Georgetown University,1,Intro to Language,LING,LING,,,,http://www.koofers.com/georgetown-university/ling/001-intro-to-language/,,,,,,
Georgetown University,133,Sem: Shakespeare's Romances,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/133-sem-shakespeares-romances/,,,,,,
Georgetown University,215,Innovation and New Idea Mgmt,MGMT,MGMT,,,,http://www.koofers.com/georgetown-university/mgmt/215-innovation-and-new-idea-mgmt/,,,,,,
Georgetown University,610,Corporate Financial Reporting,ACCT,ACCT,,,,http://www.koofers.com/georgetown-university/acct/610-corporate-financial-reporting/,,,,,,
Georgetown University,430,Snr Capston Sem: Int Dev,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/430-snr-capston-sem-int-dev/,,,,,,
Georgetown University,234,Public Opinion and Elections,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/234-public-opinion-and-elections/,,,,,,
Georgetown University,901,Theology Tutorial,THEO,THEO,,,,http://www.koofers.com/georgetown-university/theo/901-theology-tutorial/,,,,,,
Georgetown University,601,Topics in Synaptic Transmissio,NSCI,NSCI,,,,http://www.koofers.com/georgetown-university/nsci/601-topics-in-synaptic-transmissio/,,,,,,
Georgetown University,460,Trade Americas:Policy/Econ/Pol,LASP,LASP,,,,http://www.koofers.com/georgetown-university/lasp/460-trade-americas-policy-econ-pol/,,,,,,
Georgetown University,106,Religion in American Society,THEO,THEO,,,,http://www.koofers.com/georgetown-university/theo/106-religion-in-american-society/,,,,,,
Georgetown University,301,Tutorial: Greek,GREE,GREE,,,,http://www.koofers.com/georgetown-university/gree/301-tutorial-greek/,,,,,,
Georgetown University,123,"GU/Iberoamericana, Mexico",SABR,SABR,,,,http://www.koofers.com/georgetown-university/sabr/123-gu-iberoamericana-mexico/,,,,,,
Georgetown University,462,Hist of Islam in Africa,HIST,HIST,,,,http://www.koofers.com/georgetown-university/hist/462-hist-of-islam-in-africa/,,,,,,
Georgetown University,623,Technology Entrepreneurship,MPTM,MPTM,,,,http://www.koofers.com/georgetown-university/mptm/623-technology-entrepreneurship/,,,,,,
Georgetown University,902,Public Policy Anal:Potomac Ins,MICB,MICB,,,,http://www.koofers.com/georgetown-university/micb/902-public-policy-anal-potomac-ins/,,,,,,
Georgetown University,550,Technology & Security,SEST,SEST,,,,http://www.koofers.com/georgetown-university/sest/550-technology-security/,,,,,,
Georgetown University,375,Chinese Foreign Policy,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/375-chinese-foreign-policy/,,,,,,
Georgetown University,168,CBL:Soc Entrpreneurship/Change,SOCI,SOCI,,,,http://www.koofers.com/georgetown-university/soci/168-cbl-soc-entrpreneurship-change/,,,,,,
Georgetown University,802,Strategic Thinking in HR,MPHR,MPHR,,,,http://www.koofers.com/georgetown-university/mphr/802-strategic-thinking-in-hr/,,,,,,
Georgetown University,551,Lat Amer Origins/Transformatio,HIST,HIST,,,,http://www.koofers.com/georgetown-university/hist/551-lat-amer-origins-transformatio/,,,,,,
Georgetown University,583,Biography and Social History,MAAS,MAAS,,,,http://www.koofers.com/georgetown-university/maas/583-biography-and-social-history/,,,,,,
Georgetown University,401,General Linguistics,LING,LING,,,,http://www.koofers.com/georgetown-university/ling/401-general-linguistics/,,,,,,
Georgetown University,648,Corporate Cyber-Security,OPIM,OPIM,,,,http://www.koofers.com/georgetown-university/opim/648-corporate-cyber-security/,,,,,,
Georgetown University,250,Intro:Medical Anthropology,ANTH,ANTH,,,,http://www.koofers.com/georgetown-university/anth/250-intro-medical-anthropology/,,,,,,
Georgetown University,72,Rel/Ethics/Intl Relations,THEO,THEO,,,,http://www.koofers.com/georgetown-university/theo/072-rel-ethics-intl-relations/,,,,,,
Georgetown University,350,Cognitive Neurogenetics,PSYC,PSYC,,,,http://www.koofers.com/georgetown-university/psyc/350-cognitive-neurogenetics/,,,,,,
Georgetown University,445,Foreign Policy & Military Strt,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/445-foreign-policy-military-strt/,,,,,,
Georgetown University,715,Airports,MPRE,MPRE,,,,http://www.koofers.com/georgetown-university/mpre/715-airports/,,,,,,
Georgetown University,512,Int Biotech: Bus & Mkting,BCHB,BCHB,,,,http://www.koofers.com/georgetown-university/bchb/512-int-biotech-bus-mkting/,,,,,,
Georgetown University,322,Business Japanese II,JAPN,JAPN,,,,http://www.koofers.com/georgetown-university/japn/322-business-japanese-ii/,,,,,,
Georgetown University,22,Intermediate Turkish II,TURK,TURK,,,,http://www.koofers.com/georgetown-university/turk/022-intermediate-turkish-ii/,,,,,,
Georgetown University,701,Neural Coding:Synaptic Mechans,PBIO,PBIO,,,,http://www.koofers.com/georgetown-university/pbio/701-neural-coding-synaptic-mechans/,,,,,,
Georgetown University,515,Intro to Computational Softwar,BIST,BIST,,,,http://www.koofers.com/georgetown-university/bist/515-intro-to-computational-softwar/,,,,,,
Georgetown University,397,Tutorial:Professional Polish,PLSH,PLSH,,,,http://www.koofers.com/georgetown-university/plsh/397-tutorial-professional-polish/,,,,,,
Georgetown University,351,Painting III - Directed Study,ARTS,ARTS,,,,http://www.koofers.com/georgetown-university/arts/351-painting-iii-directed-study/,,,,,,
Georgetown University,207,Mgmt Systems:Hlth Care Organzt,HESY,HESY,,,,http://www.koofers.com/georgetown-university/hesy/207-mgmt-systems-hlth-care-organzt/,,,,,,
Georgetown University,7,Ecology and the Oceans,BIOL,BIOL,,,,http://www.koofers.com/georgetown-university/biol/007-ecology-and-the-oceans/,,,,,,
Georgetown University,190,Plato & Aristotle: Pol Phil,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/190-plato-aristotle-pol-phil/,,,,,,
Georgetown University,263,Theater Workshop: Moliere,FREN,FREN,,,,http://www.koofers.com/georgetown-university/fren/263-theater-workshop-moliere/,,,,,,
Georgetown University,628,Federalism/Intergovtl Relation,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/628-federalism-intergovtl-relation/,,,,,,
Georgetown University,450,Topics in Metaphysics,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/450-metaphysics/,,,,,,
Georgetown University,251,Evolutionary Processes,BIOL,BIOL,,,,http://www.koofers.com/georgetown-university/biol/251-evolutionary-processes/,,,,,,
Georgetown University,919,BIST Independent Study,BIST,BIST,,,,http://www.koofers.com/georgetown-university/bist/919-bist-independent-study/,,,,,,
Georgetown University,611,Cellular Neurophysiology,PBIO,PBIO,,,,http://www.koofers.com/georgetown-university/pbio/611-cellular-neurophysiology/,,,,,,
Georgetown University,481,Cbl:Comm Tutoring:Sursum Corda,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/481-cbl-comm-tutoring-sursum-corda/,,,,,,
Georgetown University,188,Philosophy of Mind,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/188-philosophy-of-mind/,,,,,,
Georgetown University,303,Honors Tutorial: Greek,CLSG,CLSG,,,,http://www.koofers.com/georgetown-university/clsg/303-honors-tutorial-greek/,,,,,,
Georgetown University,143,Ethics: Pluralism,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/143-ethics-pluralism/,,,,,,
Georgetown University,750,Civil Society and Democracy,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/750-civil-society-and-democracy/,,,,,,
Georgetown University,38,Bioethics:Secular& Cath Voices,THEO,THEO,,,,http://www.koofers.com/georgetown-university/theo/038-bioethics-secular-cath-voices/,,,,,,
Georgetown University,571,The Korea Conundrum,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/571-the-korea-conundrum/,,,,,,
Georgetown University,399,Senior Capstone,WGST,WGST,,,,http://www.koofers.com/georgetown-university/wgst/399-senior-capstone/,,,,,,
Georgetown University,203,Qualitative Research Methods,PSYC,PSYC,,,,http://www.koofers.com/georgetown-university/psyc/203-qualitative-research-methods/,,,,,,
Georgetown University,841,MGMT/IMP of Dev Projects,PPOL,PPOL,,,,http://www.koofers.com/georgetown-university/ppol/841-conflict-analysis-resolution/,,,,,,
Georgetown University,564,Project Finance,FINC,FINC,,,,http://www.koofers.com/georgetown-university/finc/564-project-finance/,,,,,,
Georgetown University,714,Marxism & Culture,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/714-marxism-culture/,,,,,,
Georgetown University,420,GU/Stellenbosch So Africa,SABR,SABR,,,,http://www.koofers.com/georgetown-university/sabr/420-gu-stellenbosch-so-africa/,,,,,,
Georgetown University,755,Topics in Computer Security,COSC,COSC,,,,http://www.koofers.com/georgetown-university/cosc/755-topics-in-computer-security/,,,,,,
Georgetown University,265,Booker Prize Novels,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/265-booker-prize-novels/,,,,,,
Georgetown University,103,Foundations in Biology I,PBPM,PBPM,,,,http://www.koofers.com/georgetown-university/pbpm/103-foundations-in-biology-i/,,,,,,
Georgetown University,385,Race & Gender in American West,HIST,HIST,,,,http://www.koofers.com/georgetown-university/hist/385-race-gender-in-american-west/,,,,,,
Georgetown University,501,Cellular & Molecular Neurosci,NSCI,NSCI,,,,http://www.koofers.com/georgetown-university/nsci/501-cellular-molecular-neurosci/,,,,,,
Georgetown University,760,Indicators of Nuclear Prolif,RASC,RASC,,,,http://www.koofers.com/georgetown-university/rasc/760-indicators-of-nuclear-prolif/,,,,,,
Georgetown University,524,Entrepreneurship in Physics,PHYS,PHYS,,,,http://www.koofers.com/georgetown-university/phys/524-entrepreneurship-in-physics/,,,,,,
Georgetown University,345,"Race, Gender + Perf Sem",TPST,TPST,,,,http://www.koofers.com/georgetown-university/tpst/345-race-gender-perf-sem/,,,,,,
Georgetown University,109,Medieval Latin,MVST,MVST,,,,http://www.koofers.com/georgetown-university/mvst/109-medieval-latin/,,,,,,
Georgetown University,724,Entrepreneurship,MPRE,MPRE,,,,http://www.koofers.com/georgetown-university/mpre/724-re-entrepreneurship/,,,,,,
Georgetown University,525,Homeland Security,MICB,MICB,,,,http://www.koofers.com/georgetown-university/micb/525-homeland-security-2015/,,,,,,
Georgetown University,474,"Intellctls, Communsm, & Fascsm",HIST,HIST,,,,http://www.koofers.com/georgetown-university/hist/474-intellctls-communsm-fascsm/,,,,,,
Georgetown University,365,Honors Research II,CHEM,CHEM,,,,http://www.koofers.com/georgetown-university/chem/365-honors-research-ii/,,,,,,
Georgetown University,220,Feasts of Fools: Medieval Year,MVST,MVST,,,,http://www.koofers.com/georgetown-university/mvst/220-feasts-of-fools-medieval-year/,,,,,,
Georgetown University,13,Intro to Visual Java,COSC,COSC,,,,http://www.koofers.com/georgetown-university/cosc/013-intro-to-visual-java/,,,,,,
Georgetown University,256,Post-Struct: Derrida to Zizek,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/256-post-struct-derrida-to-zizek/,,,,,,
Georgetown University,350,Civil Soc/Media/Peacebldg,WGST,WGST,,,,http://www.koofers.com/georgetown-university/wgst/350-civil-soc-media-peacebldg/,,,,,,
Georgetown University,661,Labor Economics I,ECON,ECON,,,,http://www.koofers.com/georgetown-university/econ/661-labor-economics-i/,,,,,,
Georgetown University,476,East European Film,REES,REES,,,,http://www.koofers.com/georgetown-university/rees/476-east-european-film/,,,,,,
Georgetown University,272,Social Justice/Conflict Studie,JUPS,JUPS,,,,http://www.koofers.com/georgetown-university/jups/272-social-justice-conflict-studie/,,,,,,
Georgetown University,995,Rees Continuous Registration,REES,REES,,,,http://www.koofers.com/georgetown-university/rees/995-rees-continuous-registration/,,,,,,
Georgetown University,639,Ethics & the Holocaust,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/639-ethics-the-holocaust/,,,,,,
Georgetown University,501,Intro BIST: Exp Des/Anlys,BIST,BIST,,,,http://www.koofers.com/georgetown-university/bist/501-introductory-biostatistics/,,,,,,
Georgetown University,290,Women's Autobiography,ENGL,ENGL,,,,http://www.koofers.com/georgetown-university/engl/290-womens-autobiography/,,,,,,
Georgetown University,316,"GU/City University, London",SABR,SABR,,,,http://www.koofers.com/georgetown-university/sabr/316-gu-city-university-london/,,,,,,
Georgetown University,170,Advanced Elective I,ENFL,ENFL,,,,http://www.koofers.com/georgetown-university/enfl/170-adv-elective-i/,,,,,,
Georgetown University,401,Protest Mvmnts in Comp Persp,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/401-protest-mvmnts-in-comp-persp/,,,,,,
Georgetown University,528,Gender & Public Policy,PPOL,PPOL,,,,http://www.koofers.com/georgetown-university/ppol/528-gender-public-policy/,,,,,,
Georgetown University,797,Disc Culture/Cultural Theory,CCTP,CCTP,,,,http://www.koofers.com/georgetown-university/cctp/797-discourses-of-cult-cult-theory/,,,,,,
Georgetown University,530,Econ Devt of Indigenous People,LASP,LASP,,,,http://www.koofers.com/georgetown-university/lasp/530-econ-devt-of-indigenous-people/,,,,,,
Georgetown University,354,Translation Workshop,ARAB,ARAB,,,,http://www.koofers.com/georgetown-university/arab/354-translation-workshop/,,,,,,
Georgetown University,116,Organic Chemistry Lecture II,PBPM,PBPM,,,,http://www.koofers.com/georgetown-university/pbpm/116-organic-chemistry-lecture-ii/,,,,,,
Georgetown University,735,Structured Finance,MPRE,MPRE,,,,http://www.koofers.com/georgetown-university/mpre/735-structured-finance/,,,,,,
Georgetown University,531,Classical Arabic Poetry I,ARAB,ARAB,,,,http://www.koofers.com/georgetown-university/arab/531-classical-arabic-poetry-i/,,,,,,
Georgetown University,502,Hillel/Mendelson:Rabnn Thought,LSHV,LSHV,,,,http://www.koofers.com/georgetown-university/lshv/502-hillel-mendelson-rabnn-thought/,,,,,,
Georgetown University,372,Multicult/Democ/Intergrp Relat,PSYC,PSYC,,,,http://www.koofers.com/georgetown-university/psyc/372-multicult-democ-intergrp-relat/,,,,,,
Georgetown University,228,"GU/Barcelona, Ilp, Spain",SABR,SABR,,,,http://www.koofers.com/georgetown-university/sabr/228-gu-barcelona-ilp-spain/,,,,,,
Georgetown University,18,1st Christians/Christian Today,THEO,THEO,,,,http://www.koofers.com/georgetown-university/theo/018-1st-christians-christian-today/,,,,,,
Georgetown University,283,Language & Society,LING,LING,,,,http://www.koofers.com/georgetown-university/ling/283-language-society/,,,,,,
Georgetown University,365,Spectacle in Early Mod France,FREN,FREN,,,,http://www.koofers.com/georgetown-university/fren/365-spectacle-in-early-mod-france/,,,,,,
Georgetown University,674,Acute Care Np II,NURS,NURS,,,,http://www.koofers.com/georgetown-university/nurs/674-acute-care-np-ii/,,,,,,
Georgetown University,112,Intensive Advanced Spanish II,SPAN,SPAN,,,,http://www.koofers.com/georgetown-university/span/112-intensive-advanced-spanish-ii/,,,,,,
Georgetown University,300,Self-Designed Honors Thesis,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/300-self-designed-honors-thesis/,,,,,,
Georgetown University,374,20th C European Phil,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/374-20th-c-european-phil/,,,,,,
Georgetown University,686,Primary Care of the Family II,NURS,NURS,,,,http://www.koofers.com/georgetown-university/nurs/686-primary-care-of-the-family-ii/,,,,,,
Georgetown University,491,Hist of the Russian Language,RUSS,RUSS,,,,http://www.koofers.com/georgetown-university/russ/491-hist-of-the-russian-language/,,,,,,
Georgetown University,302,Tutorial: Government,GOVT,GOVT,,,,http://www.koofers.com/georgetown-university/govt/302-tutorial-government/,,,,,,
Georgetown University,999,Pre-Thesis Research (Non-Res),PHYS,PHYS,,,,http://www.koofers.com/georgetown-university/phys/999-thesis-research-physics/,,,,,,
Georgetown University,662,Global Logistics,OPIM,OPIM,,,,http://www.koofers.com/georgetown-university/opim/662-global-logistics/,,,,,,
Georgetown University,503,WTO Dispute Settlement,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/503-wto-dispute-settlement/,,,,,,
Georgetown University,320,Advanced Acting Workshop,TPST,TPST,,,,http://www.koofers.com/georgetown-university/tpst/320-advanced-acting-workshop/,,,,,,
Georgetown University,325,"Drugs, the Brain & Behavior I",ICOS,ICOS,,,,http://www.koofers.com/georgetown-university/icos/325-disorders-diseases-of-the-brai/,,,,,,
Georgetown University,184,CBL:Epid Prin/Pat/Hlth Mgt/Pol,HESY,HESY,,,,http://www.koofers.com/georgetown-university/hesy/184-epid-prin-pat-prc-hlth-mgt-pol/,,,,,,
Georgetown University,41,Satire and Social Criticism,MVST,MVST,,,,http://www.koofers.com/georgetown-university/mvst/041-satire-and-social-criticism/,,,,,,
Georgetown University,191,Problems of Democracy,PHIL,PHIL,,,,http://www.koofers.com/georgetown-university/phil/191-problems-of-democracy/,,,,,,
Georgetown University,602,Seminar/Journal Club,PHAR,PHAR,,,,http://www.koofers.com/georgetown-university/phar/602-seminar-journal-club/,,,,,,
Georgetown University,422,Ethnicity in World Politics,INAF,INAF,,,,http://www.koofers.com/georgetown-university/inaf/422-ethnicity-in-world-politics/,,,,,,
Georgetown University,226,Acting Shakespeare,TPST,TPST,,,,http://www.koofers.com/georgetown-university/tpst/226-acting-shakespeare/,,,,,,
Georgetown University,901,Independent Study,LSHS,LSHS,,,,http://www.koofers.com/georgetown-university/lshs/901-independent-study/,,,,,,
Georgetown University,592,Physiology Journal Club,PBIO,PBIO,,,,http://www.koofers.com/georgetown-university/pbio/592-physiology-journal-club/,,,,,,
